,kernel,dimension,n_iters,calibrated,statistic,sample
1538,matern32,100,30,noise,3.560586847723774,307
1539,matern32,100,30,spectrum,3.409057587449012,307
1540,matern32,100,28,none,-6.858040265463875,308
1541,matern32,100,28,weightedmean,-6.492390026993637,308
1542,matern32,100,29,gpkern,3.409116148291048,308
1543,matern32,100,29,noise,4.128353580656579,308
1544,matern32,100,29,spectrum,4.128353580663034,308
1545,matern32,100,28,none,-6.181520736107732,309
1546,matern32,100,28,weightedmean,-5.830704710228321,309
1547,matern32,100,29,gpkern,3.116099285477285,309
1548,matern32,100,29,noise,3.6875706576243372,309
1549,matern32,100,29,spectrum,3.2557591314119283,309
1550,matern32,100,29,none,-6.218587579257602,310
1551,matern32,100,29,weightedmean,-5.657557643096724,310
1552,matern32,100,30,gpkern,2.935685952094918,310
1553,matern32,100,30,noise,3.6965070342098065,310
1554,matern32,100,30,spectrum,3.569455708710498,310
1555,matern32,100,28,none,-6.0260573337889625,311
1556,matern32,100,28,weightedmean,-5.6659266773729104,311
1557,matern32,100,27,gpkern,-7.918667927361921,311
1558,matern32,100,28,noise,3.1809660188067164,311
1559,matern32,100,28,spectrum,2.9212238044107615,311
1560,matern32,100,28,none,-5.516607965750576,312
1561,matern32,100,28,weightedmean,-5.194275571755623,312
1562,matern32,100,28,gpkern,3.4709580845818517,312
1563,matern32,100,28,noise,3.7209593759114274,312
1564,matern32,100,28,spectrum,3.4336298481343355,312
1565,matern32,100,28,none,-5.682387720265702,313
1566,matern32,100,28,weightedmean,-5.324651602121914,313
1567,matern32,100,29,gpkern,-11.573019033285378,313
1568,matern32,100,29,noise,-11.573019033285378,313
1569,matern32,100,29,spectrum,-11.573019033285378,313
1570,matern32,100,27,none,-5.438663807508008,314
1571,matern32,100,27,weightedmean,-5.097741710731817,314
1572,matern32,100,28,gpkern,2.0221950019864106,314
1573,matern32,100,28,noise,2.722906099925622,314
1574,matern32,100,28,spectrum,2.571370996934966,314
1575,matern32,100,28,none,-6.303009485858334,315
1576,matern32,100,28,weightedmean,-5.95500228195297,315
1577,matern32,100,29,gpkern,-10.972061017229972,315
1578,matern32,100,29,noise,-10.972061017229972,315
1579,matern32,100,29,spectrum,-10.972061017229972,315
1580,matern32,100,28,none,-5.797355478595695,316
1581,matern32,100,28,weightedmean,-5.502572647549736,316
1582,matern32,100,28,gpkern,2.908814299956962,316
1583,matern32,100,28,noise,3.253065751856527,316
1584,matern32,100,28,spectrum,2.7992132664158693,316
1585,matern32,100,27,none,-6.952985926759217,317
1586,matern32,100,27,weightedmean,-6.619171434240778,317
1587,matern32,100,28,gpkern,-12.064757783561838,317
1588,matern32,100,28,noise,-12.064757783561838,317
1589,matern32,100,28,spectrum,-12.064757783561838,317
1590,matern32,100,25,none,-5.701470096655589,318
1591,matern32,100,25,weightedmean,-5.410743461115198,318
1592,matern32,100,26,gpkern,-11.743973040125361,318
1593,matern32,100,26,noise,-11.743973040125361,318
1594,matern32,100,26,spectrum,-11.743973040125361,318
1595,matern32,100,27,none,-4.366935937623171,319
1596,matern32,100,28,weightedmean,-5.9747968387384685,319
1597,matern32,100,29,gpkern,-10.426171182927497,319
1598,matern32,100,29,noise,-10.426171182927497,319
1599,matern32,100,29,spectrum,-10.426171182927497,319
1600,matern32,100,27,none,-5.100598162103628,320
1601,matern32,100,27,weightedmean,-4.770434160468701,320
1602,matern32,100,27,gpkern,3.1252162151126543,320
1603,matern32,100,27,noise,4.083946603415934,320
1604,matern32,100,27,spectrum,3.7051554981179486,320
1605,matern32,100,29,none,-6.891500770872094,321
1606,matern32,100,29,weightedmean,-6.610500444480243,321
1607,matern32,100,29,gpkern,0.7490544566108541,321
1608,matern32,100,29,noise,2.264763926840122,321
1609,matern32,100,29,spectrum,1.886685571420624,321
1610,matern32,100,27,none,-5.722827320767733,322
1611,matern32,100,27,weightedmean,-5.38949905009382,322
1612,matern32,100,27,gpkern,2.9707769011642218,322
1613,matern32,100,27,noise,3.4847104730226106,322
1614,matern32,100,27,spectrum,3.001442200621046,322
1615,matern32,100,27,none,-5.6424146496378516,323
1616,matern32,100,27,weightedmean,-5.329634612526297,323
1617,matern32,100,28,gpkern,2.4406059573282475,323
1618,matern32,100,28,noise,3.850311590826975,323
1619,matern32,100,28,spectrum,3.5120562384453935,323
1620,matern32,100,28,none,-7.570651132964326,324
1621,matern32,100,29,weightedmean,-9.508644230595543,324
1622,matern32,100,29,gpkern,-9.508644230595543,324
1623,matern32,100,29,noise,-9.508644230595543,324
1624,matern32,100,29,spectrum,-9.508644230595543,324
1625,matern32,100,29,none,-6.671285623273138,325
1626,matern32,100,29,weightedmean,-6.161015712142226,325
1627,matern32,100,30,gpkern,-11.038036403258861,325
1628,matern32,100,30,noise,-11.038036403258861,325
1629,matern32,100,30,spectrum,-11.038036403258861,325
1630,matern32,100,27,none,-4.331815540417422,326
1631,matern32,100,28,weightedmean,-5.182149085286097,326
1632,matern32,100,29,gpkern,-11.621775971766663,326
1633,matern32,100,29,noise,-11.621775971766663,326
1634,matern32,100,29,spectrum,-11.621775971766663,326
1635,matern32,100,29,none,-6.518979031197878,327
1636,matern32,100,29,weightedmean,-6.150723514478145,327
1637,matern32,100,30,gpkern,2.417745572070098,327
1638,matern32,100,30,noise,2.8568431125914397,327
1639,matern32,100,30,spectrum,2.6886643840168505,327
1640,matern32,100,27,none,-5.63471354646754,328
1641,matern32,100,27,weightedmean,-5.3091830168556156,328
1642,matern32,100,27,gpkern,2.082351684754156,328
1643,matern32,100,27,noise,3.578986700739423,328
1644,matern32,100,27,spectrum,3.273332346106397,328
1645,matern32,100,28,none,-6.768786385423346,329
1646,matern32,100,28,weightedmean,-6.396037784332731,329
1647,matern32,100,29,gpkern,-11.514069938933877,329
1648,matern32,100,29,noise,-11.514069938933877,329
1649,matern32,100,29,spectrum,-11.514069938933877,329
1650,matern32,100,28,none,-6.99818677612563,330
1651,matern32,100,28,weightedmean,-6.625670951142045,330
1652,matern32,100,28,gpkern,1.9173995219866207,330
1653,matern32,100,28,noise,2.3160519840240084,330
1654,matern32,100,28,spectrum,2.0616523283854997,330
1655,matern32,100,28,none,-5.032226554102073,331
1656,matern32,100,28,weightedmean,-4.534937202653913,331
1657,matern32,100,28,gpkern,4.6943909667148915,331
1658,matern32,100,28,noise,4.735236645934498,331
1659,matern32,100,28,spectrum,4.271309118772954,331
1660,matern32,100,27,none,-6.113784468398281,332
1661,matern32,100,27,weightedmean,-5.74327521694855,332
1662,matern32,100,28,gpkern,3.5044719515926475,332
1663,matern32,100,28,noise,3.576128392013766,332
1664,matern32,100,28,spectrum,3.5761283922017286,332
1665,matern32,100,27,none,-5.959564446667869,333
1666,matern32,100,27,weightedmean,-5.652775254356399,333
1667,matern32,100,28,gpkern,3.562473905305978,333
1668,matern32,100,28,noise,3.649196040169432,333
1669,matern32,100,28,spectrum,3.293902845724117,333
1670,matern32,100,28,none,-7.079048483314083,334
1671,matern32,100,28,weightedmean,-6.742921377344213,334
1672,matern32,100,28,gpkern,2.0856005970126525,334
1673,matern32,100,28,noise,2.0891829352286395,334
1674,matern32,100,28,spectrum,1.8131510575606815,334
1675,matern32,100,27,none,-5.583413944898438,335
1676,matern32,100,27,weightedmean,-5.246420422594206,335
1677,matern32,100,28,gpkern,2.9969788954150167,335
1678,matern32,100,28,noise,3.4071665741512693,335
1679,matern32,100,28,spectrum,3.2150392707685196,335
1680,matern32,100,28,none,-6.12810865881129,336
1681,matern32,100,28,weightedmean,-5.803757450671232,336
1682,matern32,100,28,gpkern,2.5642530010868936,336
1683,matern32,100,28,noise,3.00825571232836,336
1684,matern32,100,28,spectrum,2.659770389416413,336
1685,matern32,100,28,none,-6.083676679642195,337
1686,matern32,100,28,weightedmean,-5.758075247809917,337
1687,matern32,100,29,gpkern,-12.343356164643684,337
1688,matern32,100,29,noise,-12.343356164643684,337
1689,matern32,100,29,spectrum,-12.343356164643684,337
1690,matern32,100,28,none,-6.164599046971819,338
1691,matern32,100,28,weightedmean,-5.841355917860669,338
1692,matern32,100,28,gpkern,2.647732668682033,338
1693,matern32,100,28,noise,3.028580968214106,338
1694,matern32,100,28,spectrum,2.612292155023259,338
1695,matern32,100,27,none,-7.5834835608096105,339
1696,matern32,100,27,weightedmean,-7.325577341571868,339
1697,matern32,100,28,gpkern,4.938280589442359,339
1698,matern32,100,28,noise,4.845340208959828,339
1699,matern32,100,28,spectrum,4.667305808018368,339
1700,matern32,100,27,none,-4.412467207930249,340
1701,matern32,100,27,weightedmean,-4.057265531508947,340
1702,matern32,100,27,gpkern,4.960257365263192,340
1703,matern32,100,27,noise,4.7970485798676465,340
1704,matern32,100,27,spectrum,4.4759013313355505,340
1705,matern32,100,28,none,-5.659625497479256,341
1706,matern32,100,28,weightedmean,-5.330769898648191,341
1707,matern32,100,29,gpkern,2.0680605612436094,341
1708,matern32,100,29,noise,2.4571968047511064,341
1709,matern32,100,29,spectrum,2.296651298556004,341
1710,matern32,100,27,none,-7.72998262998075,342
1711,matern32,100,27,weightedmean,-7.466557414515307,342
1712,matern32,100,28,gpkern,4.07973961158558,342
1713,matern32,100,28,noise,4.528984770169863,342
1714,matern32,100,28,spectrum,4.528984770369695,342
1715,matern32,100,28,none,-5.816252503132174,343
1716,matern32,100,29,weightedmean,-5.928911309756131,343
1717,matern32,100,29,gpkern,2.6529121096157975,343
1718,matern32,100,29,noise,3.0233174231838293,343
1719,matern32,100,29,spectrum,2.7247519193555627,343
1720,matern32,100,28,none,-5.924888996113153,344
1721,matern32,100,28,weightedmean,-5.5749473299888725,344
1722,matern32,100,29,gpkern,2.4374541349910435,344
1723,matern32,100,29,noise,2.8816719057917863,344
1724,matern32,100,29,spectrum,2.5767480976967296,344
1725,matern32,100,26,none,-4.714070908848548,345
1726,matern32,100,26,weightedmean,-4.391276301034718,345
1727,matern32,100,27,gpkern,2.962463049034508,345
1728,matern32,100,27,noise,4.129792467458896,345
1729,matern32,100,27,spectrum,3.668567412798212,345
1730,matern32,100,28,none,-5.514572860481545,346
1731,matern32,100,28,weightedmean,-5.169803913079832,346
1732,matern32,100,28,gpkern,3.4908349284232516,346
1733,matern32,100,28,noise,3.659812140010046,346
1734,matern32,100,28,spectrum,3.2319588430755966,346
1735,matern32,100,28,none,-6.51291940021653,347
1736,matern32,100,28,weightedmean,-6.158003634964588,347
1737,matern32,100,29,gpkern,4.277513751188695,347
1738,matern32,100,29,noise,4.420549403726865,347
1739,matern32,100,29,spectrum,4.420549403723735,347
1740,matern32,100,28,none,-5.882639154447286,348
1741,matern32,100,29,weightedmean,-5.683482477009824,348
1742,matern32,100,29,gpkern,3.2241577179396828,348
1743,matern32,100,29,noise,3.265215796977665,348
1744,matern32,100,29,spectrum,2.784518447596809,348
1745,matern32,100,28,none,-6.092752771488753,349
1746,matern32,100,28,weightedmean,-5.693832817727925,349
1747,matern32,100,29,gpkern,-12.412331891142447,349
1748,matern32,100,29,noise,-12.412331891142447,349
1749,matern32,100,29,spectrum,-12.412331891142447,349
1750,matern32,100,27,none,-7.513942429189688,350
1751,matern32,100,27,weightedmean,-7.1655131532768745,350
1752,matern32,100,28,gpkern,4.902023428551822,350
1753,matern32,100,28,noise,4.700541376760711,350
1754,matern32,100,28,spectrum,4.5307538294733005,350
1755,matern32,100,28,none,-6.1618396845964005,351
1756,matern32,100,28,weightedmean,-5.842688453153296,351
1757,matern32,100,29,gpkern,3.1367195045777296,351
1758,matern32,100,29,noise,3.3044248003983276,351
1759,matern32,100,29,spectrum,2.9947162047047637,351
1760,matern32,100,29,none,-6.133595731414517,352
1761,matern32,100,29,weightedmean,-5.853419339770478,352
1762,matern32,100,29,gpkern,3.135108453731363,352
1763,matern32,100,29,noise,3.1072242668345234,352
1764,matern32,100,29,spectrum,2.946139975874752,352
1765,matern32,100,29,none,-2.3385978471350697,353
1766,matern32,100,29,weightedmean,-6.360116991366661,353
1767,matern32,100,29,gpkern,-6.360116991366661,353
1768,matern32,100,29,noise,-6.360116991366661,353
1769,matern32,100,29,spectrum,-6.360116991366661,353
1770,matern32,100,27,none,-5.726011697099648,354
1771,matern32,100,28,weightedmean,-5.300401437666347,354
1772,matern32,100,28,gpkern,3.4154764593456086,354
1773,matern32,100,28,noise,3.6042244700536745,354
1774,matern32,100,28,spectrum,3.1507745742466806,354
1775,matern32,100,28,none,-6.250750770651722,355
1776,matern32,100,28,weightedmean,-5.979676975953296,355
1777,matern32,100,28,gpkern,2.4554423335031488,355
1778,matern32,100,28,noise,2.651086751008676,355
1779,matern32,100,28,spectrum,2.1278973065062057,355
1780,matern32,100,29,none,-6.161099971979018,356
1781,matern32,100,29,weightedmean,-5.796724450470229,356
1782,matern32,100,29,gpkern,2.161859608167267,356
1783,matern32,100,29,noise,3.0550020735314356,356
1784,matern32,100,29,spectrum,2.737567154340703,356
1785,matern32,100,28,none,-5.738148116428831,357
1786,matern32,100,28,weightedmean,-5.405383722442363,357
1787,matern32,100,28,gpkern,3.497898614492002,357
1788,matern32,100,28,noise,3.48805027787574,357
1789,matern32,100,28,spectrum,3.049922815998344,357
1790,matern32,100,28,none,-7.847506230553191,358
1791,matern32,100,28,weightedmean,-7.357765836803412,358
1792,matern32,100,29,gpkern,4.533420014642498,358
1793,matern32,100,29,noise,4.653688271453722,358
1794,matern32,100,29,spectrum,4.361603590803329,358
1795,matern32,100,29,none,-6.900421768827969,359
1796,matern32,100,29,weightedmean,-7.364348571056916,359
1797,matern32,100,29,gpkern,-11.641624699407604,359
1798,matern32,100,29,noise,-11.641624699407604,359
1799,matern32,100,29,spectrum,-11.641624699407604,359
1800,matern32,100,28,none,-5.08196256571722,360
1801,matern32,100,28,weightedmean,-4.765204307396754,360
1802,matern32,100,28,gpkern,3.5750167307602503,360
1803,matern32,100,28,noise,4.083369430853229,360
1804,matern32,100,28,spectrum,3.6014009639667335,360
1805,matern32,100,28,none,-5.705745380284488,361
1806,matern32,100,28,weightedmean,-5.365065366691684,361
1807,matern32,100,28,gpkern,2.88827660565969,361
1808,matern32,100,28,noise,3.5081914049677074,361
1809,matern32,100,28,spectrum,3.3730672844827785,361
1810,matern32,100,27,none,-5.5369237513681355,362
1811,matern32,100,27,weightedmean,-5.2447070586298175,362
1812,matern32,100,27,gpkern,0.7993763859801692,362
1813,matern32,100,27,noise,3.5503448094407903,362
1814,matern32,100,27,spectrum,3.0693012908323363,362
1815,matern32,100,28,none,-5.810253789284154,363
1816,matern32,100,28,weightedmean,-5.466174298131845,363
1817,matern32,100,28,gpkern,3.337951197896656,363
1818,matern32,100,28,noise,3.438349545804943,363
1819,matern32,100,28,spectrum,3.1980473929093867,363
1820,matern32,100,27,none,-6.37483038118148,364
1821,matern32,100,27,weightedmean,-6.053024167101944,364
1822,matern32,100,28,gpkern,3.2173420368362313,364
1823,matern32,100,28,noise,3.3915895275238097,364
1824,matern32,100,28,spectrum,3.051731873670133,364
1825,matern32,100,27,none,-5.5603109257791035,365
1826,matern32,100,27,weightedmean,-5.224466440994607,365
1827,matern32,100,28,gpkern,2.7262173948576227,365
1828,matern32,100,28,noise,3.066181987105273,365
1829,matern32,100,28,spectrum,2.7538981521098904,365
1830,matern32,100,29,none,-5.75626597276435,366
1831,matern32,100,29,weightedmean,-5.38562406876976,366
1832,matern32,100,30,gpkern,1.414564384857738,366
1833,matern32,100,30,noise,2.149050414845865,366
1834,matern32,100,30,spectrum,2.0238105872529886,366
1835,matern32,100,28,none,-6.043333709933259,367
1836,matern32,100,28,weightedmean,-5.698409716247335,367
1837,matern32,100,29,gpkern,3.113436214995222,367
1838,matern32,100,29,noise,3.026008486384541,367
1839,matern32,100,29,spectrum,2.8645197795090334,367
1840,matern32,100,28,none,-6.056759175401214,368
1841,matern32,100,28,weightedmean,-5.730441017481724,368
1842,matern32,100,29,gpkern,1.3241318446805508,368
1843,matern32,100,29,noise,2.1901685362561762,368
1844,matern32,100,29,spectrum,1.793339554686411,368
1845,matern32,100,27,none,-5.9665185142213195,369
1846,matern32,100,27,weightedmean,-5.6357223856539,369
1847,matern32,100,28,gpkern,3.1513266413516767,369
1848,matern32,100,28,noise,3.4114761666652256,369
1849,matern32,100,28,spectrum,3.090820268945411,369
1850,matern32,100,28,none,-6.6262327414780575,370
1851,matern32,100,28,weightedmean,-6.179163719033557,370
1852,matern32,100,29,gpkern,3.577309589155071,370
1853,matern32,100,29,noise,4.435349887691427,370
1854,matern32,100,29,spectrum,4.435349887857514,370
1855,matern32,100,28,none,-6.092410347494574,371
1856,matern32,100,28,weightedmean,-5.773589766561774,371
1857,matern32,100,28,gpkern,1.9995106411752421,371
1858,matern32,100,28,noise,3.057689190644317,371
1859,matern32,100,28,spectrum,2.629237008481266,371
1860,matern32,100,27,none,-5.743355148674951,372
1861,matern32,100,27,weightedmean,-5.415696023431213,372
1862,matern32,100,28,gpkern,3.1574800849479776,372
1863,matern32,100,28,noise,3.6241064635298867,372
1864,matern32,100,28,spectrum,3.1916969610892116,372
1865,matern32,100,28,none,-6.299614996905487,373
1866,matern32,100,28,weightedmean,-5.975120813321884,373
1867,matern32,100,29,gpkern,-11.90772186773718,373
1868,matern32,100,29,noise,-11.90772186773718,373
1869,matern32,100,29,spectrum,-11.90772186773718,373
